"Sample"	"Contamination Status"	"Contamination Level"	"Distance"	"Sample Coverage"
"HG00473_53.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_53.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_53.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_54.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_54.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_54.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_54.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_54.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_54.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_54.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_54.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_55.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_55.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_55.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_55.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_55.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_55.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_55.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_55.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_56.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_56.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_56.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_56.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_56.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_56.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_56.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG00473_56.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG00473_57.0.3.bam"	"ND"	"ND"	"0"	"3"
"HG00473_57.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_57.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_57.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_57.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_57.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_57.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_57.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_58.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG00473_58.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_58.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_58.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_58.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_58.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_58.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_58.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_58.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG00473_58.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG00473_59.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_59.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_59.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_59.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_59.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_59.0.8.bam"	"ND"	"ND"	"0"	"3"
"HG00473_59.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG00473_59.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG00473_6.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_6.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_6.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_6.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_6.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_6.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_6.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_6.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_6.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_60.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_60.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_60.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_60.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_60.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_60.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_60.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_60.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_60.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_61.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG00473_61.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_61.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_61.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_61.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_61.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_61.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_61.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_61.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_61.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_62.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_62.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_62.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_62.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_62.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_62.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_63.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_63.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_63.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_63.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_63.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_63.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_64.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_64.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_64.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_64.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_64.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_64.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_64.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_64.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_65.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG00473_65.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_65.0.3.bam"	"ND"	"ND"	"0"	"4"
"HG00473_65.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_65.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_65.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_65.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_65.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_65.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_65.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_66.0.3.bam"	"ND"	"ND"	"0"	"3"
"HG00473_66.0.4.bam"	"ND"	"ND"	"0"	"3"
"HG00473_66.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_66.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_66.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_66.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_66.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_66.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_67.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_67.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_67.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_67.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_67.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG00473_67.0.8.bam"	"ND"	"ND"	"0"	"3"
"HG00473_67.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_67.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_68.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_68.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_68.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_68.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_68.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_68.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_68.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_68.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_69.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_69.0.6.bam"	"ND"	"ND"	"0"	"3"
"HG00473_69.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG00473_69.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_69.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_69.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_7.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_7.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_7.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_7.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_7.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_7.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_7.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_7.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_7.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_70.0.6.bam"	"ND"	"ND"	"0"	"3"
"HG00473_70.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_70.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_70.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_70.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_71.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG00473_71.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_71.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_71.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_71.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_71.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_71.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_71.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_71.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_71.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_72.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_72.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_72.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_72.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG00473_72.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_72.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG00473_72.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG00473_73.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_73.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_73.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_73.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_73.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_73.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_73.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_73.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_73.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_74.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_74.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_74.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_74.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_74.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_74.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_74.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_75.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_75.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_75.0.5.bam"	"ND"	"ND"	"0"	"3"
"HG00473_75.0.6.bam"	"ND"	"ND"	"0"	"3"
"HG00473_75.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG00473_75.0.8.bam"	"ND"	"ND"	"0"	"3"
"HG00473_75.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG00473_75.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG00473_76.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_76.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_76.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_76.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_76.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_76.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_76.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_76.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_77.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_77.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_77.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_77.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_77.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_77.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_77.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_77.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_78.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_78.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_78.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_78.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_78.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_78.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_79.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_79.0.3.bam"	"ND"	"ND"	"0"	"3"
"HG00473_79.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_79.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_79.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_79.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_79.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_79.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_79.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_8.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_8.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_8.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_8.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_8.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_8.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_8.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_8.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_80.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_80.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_80.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_80.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_80.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_80.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_80.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_81.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_81.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_81.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_81.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_81.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_81.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_81.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_81.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_82.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_82.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_82.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_82.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_82.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_82.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_82.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_82.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_82.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_83.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_83.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_83.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_83.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_83.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_83.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_83.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_84.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_84.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_84.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_84.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_84.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_84.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_84.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_84.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_84.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_85.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG00473_85.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_85.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_85.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_85.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_85.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_85.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_85.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_85.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_85.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_86.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_86.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_86.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_86.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_86.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_86.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_86.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_86.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_86.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_87.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_87.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_87.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_87.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_87.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_87.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_87.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_87.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_88.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_88.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_88.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_88.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_88.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_88.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_88.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_88.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_88.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_89.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_89.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_89.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_89.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_89.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_89.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_89.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_89.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_89.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_9.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_9.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_9.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_9.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_9.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_9.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_9.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_9.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG00473_9.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_90.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_90.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_90.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_90.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_90.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_90.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_91.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG00473_91.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_91.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_91.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_91.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_91.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_91.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_91.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_91.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_91.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_92.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_92.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_92.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_92.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_92.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_93.0.3.bam"	"ND"	"ND"	"0"	"3"
"HG00473_93.0.4.bam"	"ND"	"ND"	"0"	"3"
"HG00473_93.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_93.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_93.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_93.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_93.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_93.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG00473_94.0.3.bam"	"ND"	"ND"	"0"	"3"
"HG00473_94.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_94.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_94.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_94.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_94.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_94.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_94.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_95.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG00473_95.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG00473_95.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_95.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_95.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_95.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_95.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_95.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_95.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_95.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_96.0.3.bam"	"ND"	"ND"	"0"	"3"
"HG00473_96.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_96.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_96.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_96.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG00473_96.0.8.bam"	"ND"	"ND"	"0"	"3"
"HG00473_96.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_96.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_97.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG00473_97.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_97.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_97.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_97.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_97.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_97.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_97.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_98.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_98.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_98.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_98.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_98.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_98.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_98.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG00473_99.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG00473_99.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG00473_99.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG00473_99.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG00473_99.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG00473_99.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG00473_99.1.0.bam"	"ND"	"ND"	"0"	"2"
